id,route_id,run_id,heading,predictable,longitude,latitude,seconds_since_report,time,time_adjusted
5648,2,2_1111_0,345.0,True,-118.438995,34.0776139,295,2021-11-22 11:38:48,2021-11-22 11:33:53
8508,2,2_1113_1,270.0,True,-118.336143,34.098019,100,2021-11-22 11:38:48,2021-11-22 11:37:08
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,110,2021-11-22 11:38:59,2021-11-22 11:37:09
6055,2,2_1113_1,165.0,True,-118.445549,34.062737,3,2021-11-22 11:38:59,2021-11-22 11:38:56
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,31,2021-11-22 11:38:59,2021-11-22 11:38:28
8513,2,2_1114_1,255.0,True,-118.318115,34.098103,222,2021-11-22 11:38:59,2021-11-22 11:35:17
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,57,2021-11-22 11:38:59,2021-11-22 11:38:02
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,57,2021-11-22 11:38:59,2021-11-22 11:38:02
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,57,2021-11-22 11:38:59,2021-11-22 11:38:02
8140,2,2_1111_0,90.0,True,-118.287697,34.098103,110,2021-11-22 11:38:59,2021-11-22 11:37:09
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,57,2021-11-22 11:38:59,2021-11-22 11:38:02
4114,2,2_1109_0,90.0,True,-118.30336,34.098019,138,2021-11-22 11:38:59,2021-11-22 11:36:41
8514,2,2_1114_1,225.0,True,-118.413757,34.080421,250,2021-11-22 11:38:59,2021-11-22 11:34:49
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,57,2021-11-22 11:38:59,2021-11-22 11:38:02
8508,2,2_1113_1,270.0,True,-118.336143,34.098019,110,2021-11-22 11:38:59,2021-11-22 11:37:09
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,120,2021-11-22 11:39:09,2021-11-22 11:37:09
6055,2,2_1113_1,165.0,True,-118.445549,34.062737,13,2021-11-22 11:39:09,2021-11-22 11:38:56
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,41,2021-11-22 11:39:09,2021-11-22 11:38:28
8513,2,2_1114_1,255.0,True,-118.318115,34.098103,232,2021-11-22 11:39:09,2021-11-22 11:35:17
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,67,2021-11-22 11:39:09,2021-11-22 11:38:02
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,67,2021-11-22 11:39:09,2021-11-22 11:38:02
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,67,2021-11-22 11:39:09,2021-11-22 11:38:02
8140,2,2_1111_0,90.0,True,-118.287697,34.098103,120,2021-11-22 11:39:09,2021-11-22 11:37:09
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,67,2021-11-22 11:39:09,2021-11-22 11:38:02
4114,2,2_1109_0,90.0,True,-118.30336,34.098019,148,2021-11-22 11:39:09,2021-11-22 11:36:41
8514,2,2_1114_1,225.0,True,-118.413757,34.080421,260,2021-11-22 11:39:09,2021-11-22 11:34:49
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,67,2021-11-22 11:39:09,2021-11-22 11:38:02
8508,2,2_1113_1,270.0,True,-118.336143,34.098019,120,2021-11-22 11:39:09,2021-11-22 11:37:09
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,130,2021-11-22 11:39:19,2021-11-22 11:37:09
6055,2,2_1113_1,165.0,True,-118.445549,34.062737,23,2021-11-22 11:39:19,2021-11-22 11:38:56
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,51,2021-11-22 11:39:19,2021-11-22 11:38:28
8513,2,2_1114_1,255.0,True,-118.318115,34.098103,242,2021-11-22 11:39:19,2021-11-22 11:35:17
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,78,2021-11-22 11:39:19,2021-11-22 11:38:01
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,78,2021-11-22 11:39:19,2021-11-22 11:38:01
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,78,2021-11-22 11:39:19,2021-11-22 11:38:01
8140,2,2_1111_0,90.0,True,-118.287697,34.098103,130,2021-11-22 11:39:19,2021-11-22 11:37:09
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,78,2021-11-22 11:39:19,2021-11-22 11:38:01
4114,2,2_1109_0,90.0,True,-118.30336,34.098019,158,2021-11-22 11:39:19,2021-11-22 11:36:41
8514,2,2_1114_1,225.0,True,-118.413757,34.080421,270,2021-11-22 11:39:19,2021-11-22 11:34:49
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,78,2021-11-22 11:39:19,2021-11-22 11:38:01
8508,2,2_1113_1,270.0,True,-118.336143,34.098019,130,2021-11-22 11:39:19,2021-11-22 11:37:09
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,143,2021-11-22 11:39:29,2021-11-22 11:37:06
6055,2,2_1113_1,165.0,True,-118.445549,34.062737,36,2021-11-22 11:39:29,2021-11-22 11:38:53
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,64,2021-11-22 11:39:29,2021-11-22 11:38:25
8513,2,2_1114_1,255.0,True,-118.318115,34.098103,255,2021-11-22 11:39:29,2021-11-22 11:35:14
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,90,2021-11-22 11:39:29,2021-11-22 11:37:59
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,90,2021-11-22 11:39:29,2021-11-22 11:37:59
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,90,2021-11-22 11:39:29,2021-11-22 11:37:59
8140,2,2_1111_0,90.0,True,-118.287697,34.098103,143,2021-11-22 11:39:29,2021-11-22 11:37:06
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,90,2021-11-22 11:39:29,2021-11-22 11:37:59
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,9,2021-11-22 11:39:29,2021-11-22 11:39:20
8514,2,2_1114_1,225.0,True,-118.413757,34.080421,283,2021-11-22 11:39:29,2021-11-22 11:34:46
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,90,2021-11-22 11:39:29,2021-11-22 11:37:59
5648,2,2_1111_0,46.0,True,-118.412216,34.081272,9,2021-11-22 11:39:29,2021-11-22 11:39:20
8508,2,2_1113_1,270.0,True,-118.336143,34.098019,143,2021-11-22 11:39:29,2021-11-22 11:37:06
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,151,2021-11-22 11:39:40,2021-11-22 11:37:09
6055,2,2_1113_1,165.0,True,-118.445549,34.062737,44,2021-11-22 11:39:40,2021-11-22 11:38:56
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,72,2021-11-22 11:39:40,2021-11-22 11:38:28
8513,2,2_1114_1,255.0,True,-118.318115,34.098103,263,2021-11-22 11:39:40,2021-11-22 11:35:17
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,98,2021-11-22 11:39:40,2021-11-22 11:38:02
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,98,2021-11-22 11:39:40,2021-11-22 11:38:02
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,98,2021-11-22 11:39:40,2021-11-22 11:38:02
8140,2,2_1111_0,90.0,True,-118.287697,34.098103,151,2021-11-22 11:39:40,2021-11-22 11:37:09
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,98,2021-11-22 11:39:40,2021-11-22 11:38:02
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,17,2021-11-22 11:39:40,2021-11-22 11:39:23
8514,2,2_1114_1,225.0,True,-118.413757,34.080421,291,2021-11-22 11:39:40,2021-11-22 11:34:49
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,98,2021-11-22 11:39:40,2021-11-22 11:38:02
5648,2,2_1111_0,46.0,True,-118.412216,34.081272,17,2021-11-22 11:39:40,2021-11-22 11:39:23
8508,2,2_1113_1,270.0,True,-118.336143,34.098019,151,2021-11-22 11:39:40,2021-11-22 11:37:09
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,161,2021-11-22 11:39:50,2021-11-22 11:37:09
6055,2,2_1113_1,165.0,True,-118.445549,34.062737,54,2021-11-22 11:39:50,2021-11-22 11:38:56
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,82,2021-11-22 11:39:50,2021-11-22 11:38:28
8513,2,2_1114_1,255.0,True,-118.318115,34.098103,273,2021-11-22 11:39:50,2021-11-22 11:35:17
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,108,2021-11-22 11:39:50,2021-11-22 11:38:02
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,108,2021-11-22 11:39:50,2021-11-22 11:38:02
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,108,2021-11-22 11:39:50,2021-11-22 11:38:02
8140,2,2_1111_0,90.0,True,-118.287697,34.098103,161,2021-11-22 11:39:50,2021-11-22 11:37:09
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,108,2021-11-22 11:39:50,2021-11-22 11:38:02
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,27,2021-11-22 11:39:50,2021-11-22 11:39:23
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,108,2021-11-22 11:39:50,2021-11-22 11:38:02
5648,2,2_1111_0,46.0,True,-118.412216,34.081272,27,2021-11-22 11:39:50,2021-11-22 11:39:23
8508,2,2_1113_1,270.0,True,-118.336143,34.098019,161,2021-11-22 11:39:50,2021-11-22 11:37:09
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,171,2021-11-22 11:40:00,2021-11-22 11:37:09
6055,2,2_1113_1,165.0,True,-118.445549,34.062737,64,2021-11-22 11:40:00,2021-11-22 11:38:56
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,92,2021-11-22 11:40:00,2021-11-22 11:38:28
8513,2,2_1114_1,255.0,True,-118.318115,34.098103,283,2021-11-22 11:40:00,2021-11-22 11:35:17
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,119,2021-11-22 11:40:00,2021-11-22 11:38:01
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,119,2021-11-22 11:40:00,2021-11-22 11:38:01
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,119,2021-11-22 11:40:00,2021-11-22 11:38:01
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,10,2021-11-22 11:40:00,2021-11-22 11:39:50
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,119,2021-11-22 11:40:00,2021-11-22 11:38:01
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,37,2021-11-22 11:40:00,2021-11-22 11:39:23
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,118,2021-11-22 11:40:00,2021-11-22 11:38:02
5648,2,2_1111_0,46.0,True,-118.412216,34.081272,37,2021-11-22 11:40:00,2021-11-22 11:39:23
8508,2,2_1113_1,255.0,True,-118.344238,34.098019,10,2021-11-22 11:40:00,2021-11-22 11:39:50
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,182,2021-11-22 11:40:10,2021-11-22 11:37:08
6055,2,2_1113_1,165.0,True,-118.445549,34.062737,74,2021-11-22 11:40:10,2021-11-22 11:38:56
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,102,2021-11-22 11:40:10,2021-11-22 11:38:28
8513,2,2_1114_1,255.0,True,-118.318115,34.098103,294,2021-11-22 11:40:10,2021-11-22 11:35:16
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,129,2021-11-22 11:40:10,2021-11-22 11:38:01
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,129,2021-11-22 11:40:10,2021-11-22 11:38:01
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,129,2021-11-22 11:40:10,2021-11-22 11:38:01
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,20,2021-11-22 11:40:10,2021-11-22 11:39:50
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,129,2021-11-22 11:40:10,2021-11-22 11:38:01
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,47,2021-11-22 11:40:10,2021-11-22 11:39:23
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,129,2021-11-22 11:40:10,2021-11-22 11:38:01
5648,2,2_1111_0,46.0,True,-118.412216,34.081272,47,2021-11-22 11:40:10,2021-11-22 11:39:23
8508,2,2_1113_1,255.0,True,-118.344238,34.098019,20,2021-11-22 11:40:10,2021-11-22 11:39:50
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,192,2021-11-22 11:40:20,2021-11-22 11:37:08
6055,2,2_1113_1,90.0,True,-118.447128,34.0636439,3,2021-11-22 11:40:20,2021-11-22 11:40:17
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,113,2021-11-22 11:40:20,2021-11-22 11:38:27
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,139,2021-11-22 11:40:20,2021-11-22 11:38:01
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,139,2021-11-22 11:40:20,2021-11-22 11:38:01
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,139,2021-11-22 11:40:20,2021-11-22 11:38:01
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,30,2021-11-22 11:40:20,2021-11-22 11:39:50
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,139,2021-11-22 11:40:20,2021-11-22 11:38:01
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,58,2021-11-22 11:40:20,2021-11-22 11:39:22
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,139,2021-11-22 11:40:20,2021-11-22 11:38:01
5648,2,2_1111_0,46.0,True,-118.412216,34.081272,57,2021-11-22 11:40:20,2021-11-22 11:39:23
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,3,2021-11-22 11:40:20,2021-11-22 11:40:17
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,202,2021-11-22 11:40:31,2021-11-22 11:37:09
6055,2,2_1113_1,90.0,True,-118.447128,34.0636439,13,2021-11-22 11:40:31,2021-11-22 11:40:18
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,123,2021-11-22 11:40:31,2021-11-22 11:38:28
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,149,2021-11-22 11:40:31,2021-11-22 11:38:02
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,149,2021-11-22 11:40:31,2021-11-22 11:38:02
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,149,2021-11-22 11:40:31,2021-11-22 11:38:02
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,40,2021-11-22 11:40:31,2021-11-22 11:39:51
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,149,2021-11-22 11:40:31,2021-11-22 11:38:02
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,68,2021-11-22 11:40:31,2021-11-22 11:39:23
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,149,2021-11-22 11:40:31,2021-11-22 11:38:02
5648,2,2_1111_0,46.0,True,-118.412216,34.081272,68,2021-11-22 11:40:31,2021-11-22 11:39:23
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,13,2021-11-22 11:40:31,2021-11-22 11:40:18
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,212,2021-11-22 11:40:41,2021-11-22 11:37:09
6055,2,2_1113_1,90.0,True,-118.447128,34.0636439,24,2021-11-22 11:40:41,2021-11-22 11:40:17
8133,2,2_1113_1,270.0,True,-118.287498,34.098213,133,2021-11-22 11:40:41,2021-11-22 11:38:28
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,159,2021-11-22 11:40:41,2021-11-22 11:38:02
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,159,2021-11-22 11:40:41,2021-11-22 11:38:02
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,159,2021-11-22 11:40:41,2021-11-22 11:38:02
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,51,2021-11-22 11:40:41,2021-11-22 11:39:50
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,159,2021-11-22 11:40:41,2021-11-22 11:38:02
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,78,2021-11-22 11:40:41,2021-11-22 11:39:23
8509,2,2_1114_1,271.0,True,-118.35273,34.098103,159,2021-11-22 11:40:41,2021-11-22 11:38:02
5648,2,2_1111_0,46.0,True,-118.412216,34.081272,78,2021-11-22 11:40:41,2021-11-22 11:39:23
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,23,2021-11-22 11:40:41,2021-11-22 11:40:18
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,222,2021-11-22 11:40:51,2021-11-22 11:37:09
6055,2,2_1113_1,259.0,True,-118.446861,34.063423,5,2021-11-22 11:40:51,2021-11-22 11:40:46
8133,2,2_1113_1,255.0,True,-118.293167,34.098186,5,2021-11-22 11:40:51,2021-11-22 11:40:46
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,170,2021-11-22 11:40:51,2021-11-22 11:38:01
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,170,2021-11-22 11:40:51,2021-11-22 11:38:01
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,170,2021-11-22 11:40:51,2021-11-22 11:38:01
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,61,2021-11-22 11:40:51,2021-11-22 11:39:50
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,170,2021-11-22 11:40:51,2021-11-22 11:38:01
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,88,2021-11-22 11:40:51,2021-11-22 11:39:23
8509,2,2_1114_1,268.0,True,-118.361343,34.098156,5,2021-11-22 11:40:51,2021-11-22 11:40:46
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,5,2021-11-22 11:40:51,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,34,2021-11-22 11:40:51,2021-11-22 11:40:17
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,233,2021-11-22 11:41:01,2021-11-22 11:37:08
6055,2,2_1113_1,259.0,True,-118.446861,34.063423,15,2021-11-22 11:41:01,2021-11-22 11:40:46
8133,2,2_1113_1,255.0,True,-118.293167,34.098186,15,2021-11-22 11:41:01,2021-11-22 11:40:46
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,180,2021-11-22 11:41:01,2021-11-22 11:38:01
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,180,2021-11-22 11:41:01,2021-11-22 11:38:01
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,180,2021-11-22 11:41:01,2021-11-22 11:38:01
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,71,2021-11-22 11:41:01,2021-11-22 11:39:50
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,180,2021-11-22 11:41:01,2021-11-22 11:38:01
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,98,2021-11-22 11:41:01,2021-11-22 11:39:23
8509,2,2_1114_1,268.0,True,-118.361343,34.098156,15,2021-11-22 11:41:01,2021-11-22 11:40:46
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,15,2021-11-22 11:41:01,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,44,2021-11-22 11:41:01,2021-11-22 11:40:17
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,243,2021-11-22 11:41:11,2021-11-22 11:37:08
6055,2,2_1113_1,259.0,True,-118.446861,34.063423,25,2021-11-22 11:41:11,2021-11-22 11:40:46
8133,2,2_1113_1,255.0,True,-118.293167,34.098186,25,2021-11-22 11:41:11,2021-11-22 11:40:46
8139,2,2_1109_0,210.0,True,-118.261246,34.038429,190,2021-11-22 11:41:11,2021-11-22 11:38:01
8136,2,2_1113_1,225.0,True,-118.413528,34.080559,190,2021-11-22 11:41:11,2021-11-22 11:38:01
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,190,2021-11-22 11:41:11,2021-11-22 11:38:01
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,81,2021-11-22 11:41:11,2021-11-22 11:39:50
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,190,2021-11-22 11:41:11,2021-11-22 11:38:01
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,109,2021-11-22 11:41:11,2021-11-22 11:39:22
8509,2,2_1114_1,268.0,True,-118.361343,34.098156,25,2021-11-22 11:41:11,2021-11-22 11:40:46
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,25,2021-11-22 11:41:11,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,54,2021-11-22 11:41:11,2021-11-22 11:40:17
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,253,2021-11-22 11:41:22,2021-11-22 11:37:09
6055,2,2_1113_1,259.0,True,-118.446861,34.063423,36,2021-11-22 11:41:22,2021-11-22 11:40:46
8133,2,2_1113_1,255.0,True,-118.293167,34.098186,36,2021-11-22 11:41:22,2021-11-22 11:40:46
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,7,2021-11-22 11:41:22,2021-11-22 11:41:15
8139,2,2_1109_0,270.0,True,-118.263306,34.032955,7,2021-11-22 11:41:22,2021-11-22 11:41:15
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,7,2021-11-22 11:41:22,2021-11-22 11:41:15
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,200,2021-11-22 11:41:22,2021-11-22 11:38:02
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,91,2021-11-22 11:41:22,2021-11-22 11:39:51
8109,2,2_1114_1,40.0,True,-118.243446,34.060429,7,2021-11-22 11:41:22,2021-11-22 11:41:15
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,200,2021-11-22 11:41:22,2021-11-22 11:38:02
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,119,2021-11-22 11:41:22,2021-11-22 11:39:23
8509,2,2_1114_1,268.0,True,-118.361343,34.098156,35,2021-11-22 11:41:22,2021-11-22 11:40:47
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,36,2021-11-22 11:41:22,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,64,2021-11-22 11:41:22,2021-11-22 11:40:18
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,263,2021-11-22 11:41:32,2021-11-22 11:37:09
6055,2,2_1113_1,259.0,True,-118.446861,34.063423,46,2021-11-22 11:41:32,2021-11-22 11:40:46
8133,2,2_1113_1,255.0,True,-118.293167,34.098186,46,2021-11-22 11:41:32,2021-11-22 11:40:46
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,17,2021-11-22 11:41:32,2021-11-22 11:41:15
8139,2,2_1109_0,270.0,True,-118.263306,34.032955,17,2021-11-22 11:41:32,2021-11-22 11:41:15
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,17,2021-11-22 11:41:32,2021-11-22 11:41:15
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,210,2021-11-22 11:41:32,2021-11-22 11:38:02
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,102,2021-11-22 11:41:32,2021-11-22 11:39:50
8109,2,2_1114_1,40.0,True,-118.243446,34.060429,17,2021-11-22 11:41:32,2021-11-22 11:41:15
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,210,2021-11-22 11:41:32,2021-11-22 11:38:02
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,129,2021-11-22 11:41:32,2021-11-22 11:39:23
8509,2,2_1114_1,268.0,True,-118.361343,34.098156,46,2021-11-22 11:41:32,2021-11-22 11:40:46
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,46,2021-11-22 11:41:32,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,74,2021-11-22 11:41:32,2021-11-22 11:40:18
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,273,2021-11-22 11:41:42,2021-11-22 11:37:09
6055,2,2_1113_1,259.0,True,-118.446861,34.063423,56,2021-11-22 11:41:42,2021-11-22 11:40:46
8133,2,2_1113_1,255.0,True,-118.293167,34.098186,56,2021-11-22 11:41:42,2021-11-22 11:40:46
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,27,2021-11-22 11:41:42,2021-11-22 11:41:15
8139,2,2_1109_0,270.0,True,-118.263306,34.032955,27,2021-11-22 11:41:42,2021-11-22 11:41:15
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,27,2021-11-22 11:41:42,2021-11-22 11:41:15
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,221,2021-11-22 11:41:42,2021-11-22 11:38:01
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,112,2021-11-22 11:41:42,2021-11-22 11:39:50
8109,2,2_1114_1,40.0,True,-118.243446,34.060429,27,2021-11-22 11:41:42,2021-11-22 11:41:15
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,221,2021-11-22 11:41:42,2021-11-22 11:38:01
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,139,2021-11-22 11:41:42,2021-11-22 11:39:23
8509,2,2_1114_1,268.0,True,-118.361343,34.098156,56,2021-11-22 11:41:42,2021-11-22 11:40:46
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,56,2021-11-22 11:41:42,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,85,2021-11-22 11:41:42,2021-11-22 11:40:17
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,284,2021-11-22 11:41:52,2021-11-22 11:37:08
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,9,2021-11-22 11:41:52,2021-11-22 11:41:43
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,9,2021-11-22 11:41:52,2021-11-22 11:41:43
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,37,2021-11-22 11:41:52,2021-11-22 11:41:15
8139,2,2_1109_0,300.0,True,-118.264587,34.033615,9,2021-11-22 11:41:52,2021-11-22 11:41:43
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,37,2021-11-22 11:41:52,2021-11-22 11:41:15
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,231,2021-11-22 11:41:52,2021-11-22 11:38:01
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,122,2021-11-22 11:41:52,2021-11-22 11:39:50
8109,2,2_1114_1,40.0,True,-118.243446,34.060429,37,2021-11-22 11:41:52,2021-11-22 11:41:15
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,231,2021-11-22 11:41:52,2021-11-22 11:38:01
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,149,2021-11-22 11:41:52,2021-11-22 11:39:23
8509,2,2_1114_1,268.0,True,-118.361343,34.098156,66,2021-11-22 11:41:52,2021-11-22 11:40:46
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,66,2021-11-22 11:41:52,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,95,2021-11-22 11:41:52,2021-11-22 11:40:17
8443,2,2_1109_0,60.0,True,-118.446472,34.063618,294,2021-11-22 11:42:02,2021-11-22 11:37:08
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,20,2021-11-22 11:42:02,2021-11-22 11:41:42
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,20,2021-11-22 11:42:02,2021-11-22 11:41:42
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,48,2021-11-22 11:42:02,2021-11-22 11:41:14
8139,2,2_1109_0,300.0,True,-118.264587,34.033615,20,2021-11-22 11:42:02,2021-11-22 11:41:42
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,48,2021-11-22 11:42:02,2021-11-22 11:41:14
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,241,2021-11-22 11:42:02,2021-11-22 11:38:01
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,132,2021-11-22 11:42:02,2021-11-22 11:39:50
